frame,time_s,x_px,y_px,distance_m
1,0.0,988,525,0.0
2,0.0003125,982,526,0.004061277967227082
3,0.000625,975,526,0.008705351543896378
4,0.0009375,965,526,0.015370917366418288
5,0.00125,959,526,0.01937393769586798
6,0.0015625,952,525,0.024036119459196925
7,0.001875,945,524,0.028717571909097874
8,0.0021875,938,524,0.033390175281197906
9,0.0025,931,524,0.03806304544739377
10,0.0028125,923,523,0.04341908785528357
11,0.003125,914,523,0.04942562072896822
12,0.0034375,907,523,0.05409775194992242
13,0.00375,900,524,0.05875875213503659
14,0.0040625,893,523,0.06344270322596107
15,0.004375,885,523,0.06878297169663512
16,0.0046875,878,524,0.07344673314841303
17,0.005,871,525,0.07811738824239
18,0.0053125,864,524,0.08279377031114359
19,0.005625,856,524,0.0881349670337429
20,0.0059375,850,523,0.09214813379546247
21,0.00625,842,522,0.097500394504409
22,0.0065625,835,522,0.10217314316696802
23,0.006875,828,522,0.106845974164619
24,0.0071875,819,522,0.11285400425577286
25,0.0075,812,522,0.11752698722383242
26,0.0078125,803,521,0.12354781606282757
27,0.008125,796,521,0.1282204536804613
28,0.0084375,789,520,0.1329082594630532
29,0.00875,782,520,0.13758052489564063
30,0.0090625,775,521,0.14223878139666582
31,0.009375,766,521,0.1482467948922253
32,0.0096875,760,521,0.1522521817895751
33,0.01,752,521,0.15759274771035725
34,0.0103125,744,521,0.1629333656831723
35,0.010625,736,521,0.16827403075199665
36,0.010937500000000001,730,521,0.1722795578255721
37,0.01125,723,521,0.176952700946152
38,0.0115625,716,521,0.1816258722048384
39,0.011875,708,521,0.18696667110585838
40,0.0121875,700,522,0.1922993877341106
41,0.0125,692,521,0.19764835986437299
42,0.012812500000000001,685,521,0.20232163293069597
43,0.013125,678,520,0.20700461576920395
44,0.0134375,671,520,0.21167771128145496
45,0.01375,663,521,0.21700917944888473
46,0.0140625,656,520,0.22169157176449783
47,0.014375,649,521,0.22635588058289088
48,0.014687500000000001,641,520,0.2317055350513881
49,0.015,634,520,0.2363787494239456
50,0.0153125,626,521,0.24171128924935442
51,0.015625,620,520,0.24572523243286254
52,0.0159375,612,521,0.25105811969406827
53,0.01625,604,522,0.25639309836968527
54,0.0165625,599,521,0.2597373547956397
55,0.016875,591,521,0.2650784380017029
56,0.0171875,584,521,0.269751894794808
57,0.0175,575,521,0.27576063656727823
58,0.017812500000000002,570,521,0.27909883180106854
59,0.018125,562,521,0.2844399517276179
60,0.0184375,554,520,0.28978800296856516
61,0.01875,547,521,0.2944545750532249
62,0.0190625,540,520,0.29913478187477105
63,0.019375,533,520,0.3038081851931333
64,0.0196875,526,520,0.3084815971948568
65,0.02,519,520,0.3131550174911794
66,0.0203125,512,520,0.3178284457162043
67,0.020625,504,520,0.32316951581216674
68,0.0209375,497,520,0.32784295989178114
69,0.02125,489,520,0.3331840472841065
70,0.021562500000000002,482,520,0.33785750581984697
71,0.021875000000000002,476,520,0.3418633324567045
72,0.0221875,468,519,0.34721150307252857
73,0.0225,461,520,0.35187791830147064
