frame,time_s,x_px,y_px,distance_m
1,0.0,964,497,0.0
2,0.0003125,961,497,0.0020223635947331786
3,0.000625,957,497,0.00471884838771075
4,0.0009375,955,497,0.006067090784199536
5,0.00125,952,497,0.008089454378932714
6,0.0015625,948,497,0.010785939171910286
7,0.001875,946,496,0.012152892730736917
8,0.0021875,943,495,0.014220602255723663
9,0.0025,939,495,0.016906873639476485
10,0.0028125,936,495,0.018923483803435753
11,0.003125,933,495,0.020941203673026296
12,0.0034375,930,495,0.022959740684730067
13,0.00375,926,495,0.025652061059644238
14,0.0040625,922,495,0.028345173158456843
15,0.004375,920,495,0.029691958784316748
16,0.0046875,916,494,0.032420954780676046
17,0.005,913,494,0.0344396110270951
18,0.0053125,910,494,0.03645867819221075
19,0.005625,907,494,0.03847809158946636
20,0.0059375,903,494,0.041171093310850525
21,0.00625,900,494,0.043191129825829774
22,0.0065625,897,494,0.045211374408119995
23,0.006875,895,493,0.04659245610245904
24,0.0071875,891,494,0.049252385357524256
25,0.0075,888,493,0.051304122119288476
26,0.0078125,885,493,0.05332379640221435
27,0.008125,881,492,0.056053491790644595
28,0.0084375,878,491,0.05811534690513078
29,0.00875,875,492,0.06009139199855363
30,0.0090625,871,492,0.06278381374357075
31,0.009375,868,492,0.06480335178270809
32,0.0096875,865,491,0.06686045377251937
33,0.01,862,491,0.0688792220541902
34,0.0103125,859,490,0.07093984637706285
35,0.010625,856,490,0.07295785478042599
36,0.010937500000000001,853,490,0.07497609788019634
37,0.01125,850,490,0.0769945572202246
38,0.0115625,847,489,0.07905634022394116
39,0.011875,843,490,0.0817050465880834
40,0.0121875,841,490,0.08305107500955684
41,0.0125,838,489,0.08511030416679258
42,0.012812500000000001,833,490,0.08843586320359782
43,0.013125,831,489,0.0898201674975802
44,0.0134375,828,489,0.09183896273892027
45,0.01375,825,489,0.09385791161988855
46,0.0140625,822,489,0.09587700443459549
47,0.014375,818,489,0.09856933679670424
48,0.014687500000000001,815,488,0.10062712599618535
49,0.015,812,488,0.10264588279786065
50,0.0153125,809,489,0.10462786657407311
51,0.015625,806,489,0.1066475928044287
52,0.0159375,802,488,0.10937603457663225
53,0.01625,799,488,0.11139534093139886
54,0.0165625,796,487,0.1134528152148004
55,0.016875,793,487,0.11547166812562631
56,0.0171875,790,487,0.11749064179024866
57,0.0175,787,487,0.11950973008869559
58,0.017812500000000002,783,487,0.12220201631823359
59,0.018125,780,487,0.12422135051675665
60,0.0184375,778,486,0.1256056220873011
61,0.01875,775,486,0.12762451415617873
62,0.0190625,771,486,0.1303165377126103
63,0.019375,768,486,0.13233567459094955
64,0.0196875,765,486,0.13435490853147047
65,0.02,761,486,0.13704736402242515
66,0.0203125,758,485,0.1391043824719343
67,0.020625,755,485,0.14112337249141843
68,0.0209375,752,485,0.14314245775738133
69,0.02125,749,485,0.14516163429541004
70,0.021562500000000002,746,484,0.14721948859974923
71,0.021875000000000002,743,484,0.14923831445074542
72,0.0221875,739,484,0.15193022863051722
73,0.0225,736,484,0.15394926925005475
74,0.0228125,733,483,0.15600772546921185
75,0.023125,731,484,0.15731452665407958
76,0.0234375,727,484,0.16000689469348292
77,0.02375,724,484,0.16202626057658173
78,0.0240625,722,484,0.16337254569944
79,0.024375,719,483,0.16542912228661621
80,0.0246875,714,482,0.1688333815715543
81,0.025,712,483,0.17014049823031685
82,0.0253125,708,483,0.17283289611177288
83,0.025625000000000002,706,483,0.1741791424689626
84,0.025937500000000002,703,483,0.17619856923747262
85,0.02625,700,483,0.17821806260999556
86,0.0265625,696,482,0.18094723983670777
87,0.026875,693,482,0.18296647807187974
88,0.0271875,690,482,0.18498578459046755
89,0.0275,688,482,0.18633202577513497
90,0.0278125,684,481,0.1890618540418471
91,0.028125,682,481,0.19040791613799452
92,0.0284375,676,480,0.194484841932259
93,0.02875,675,481,0.19511937056462025
94,0.0290625,672,481,0.19713867359340848
95,0.029375000000000002,666,479,0.2012542519923707
96,0.029687500000000002,665,480,0.20188776308173084
97,0.03,662,480,0.2039068981230779
98,0.0303125,657,479,0.2073106278586229
99,0.030625,655,479,0.20865657370790142
100,0.0309375,652,479,0.21067554754870446
101,0.03125,647,478,0.2140799207625033
102,0.0315625,646,478,0.21475283813323737
103,0.031875,643,478,0.21677163512960315
104,0.0321875,638,478,0.2201364422878705
105,0.0325,637,478,0.22080942494554054
106,0.0328125,634,478,0.22282841421667363
107,0.033125,629,476,0.22627387897192958
108,0.0334375,627,477,0.22757856408298296
109,0.03375,624,477,0.22959740684730065
110,0.0340625,621,477,0.231616311042543
111,0.034375,615,475,0.2357352769457035
112,0.0346875,614,476,0.23636673420017604
113,0.035,610,477,0.23901946017739117
114,0.035312500000000004,607,476,0.24107727718966568
115,0.035625000000000004,604,475,0.24313636831760232
116,0.035937500000000004,602,475,0.2444821140241568
117,0.03625,600,475,0.2458278870915344
118,0.0365625,595,474,0.2492334652660042
119,0.036875,591,474,0.2519247830559557
120,0.0371875,590,474,0.2525976297237614
121,0.0375,586,474,0.2552890836423469
122,0.0378125,582,474,0.25798064263101883
123,0.038125,579,474,0.2599993788618062
124,0.0384375,576,474,0.26201817103734465
125,0.03875,573,474,0.26403701787439576
126,0.0390625,569,473,0.26676893166417737
127,0.039375,567,473,0.2681147047345291
128,0.0396875,563,473,0.27080632457074594
129,0.04,561,473,0.272152170607753
130,0.0403125,557,472,0.27488443957409897
131,0.040625,554,472,0.2769030264635372
132,0.0409375,551,472,0.27892166806898483
133,0.04125,549,471,0.28030880285317933
134,0.0415625,543,471,0.28434572783292106
135,0.041875,543,471,0.28434572783292106
136,0.0421875,537,470,0.28842462765933313
137,0.0425,536,471,0.2890557493480155
138,0.0428125,533,471,0.2910744175274992
139,0.043125000000000004,528,471,0.29443897719949846
140,0.043437500000000004,526,470,0.2958255510187332
141,0.043750000000000004,522,469,0.29855883415921547
142,0.0440625,520,469,0.29990439152078535
143,0.044375,516,469,0.30259557795297637
144,0.0446875,513,469,0.3046140292752727
145,0.045,510,469,0.306632532153645
146,0.0453125,507,468,0.30869304441927387
147,0.045625,504,468,0.31071137480709726
148,0.0459375,501,467,0.3127726219304004
149,0.04625,496,467,0.3161362497236061
150,0.0465625,494,467,0.31748174228575843
151,0.046875,491,467,0.3195000245992031
152,0.0471875,488,467,0.3215183582036967
153,0.0475,485,467,0.3235367421393256
154,0.0478125,481,466,0.326270481486351
155,0.048125,478,466,0.32828871804532045
156,0.0484375,476,466,0.32963423718935636
157,0.04875,472,465,0.3323684136879887
158,0.0490625,469,465,0.3343865389800109
159,0.049375,466,464,0.33644861562199113
160,0.0496875,464,464,0.3377939193890849
161,0.05,460,464,0.34048459666505937
162,0.0503125,457,465,0.3424595402021354
163,0.050625,454,464,0.34452078284837384
164,0.050937500000000004,451,464,0.3465389506276724
165,0.051250000000000004,448,464,0.3485571670455494
