frame,time_s,x_px,y_px,distance_m
70,0.021562500000000002,503,397,0.2833169739243616
71,0.021875000000000002,497,396,0.2874093622252641
72,0.0221875,490,396,0.29209957173359763
73,0.0225,484,394,0.2962645618408128
74,0.0228125,479,393,0.29968763786096675
75,0.023125,472,393,0.3043766441026775
76,0.0234375,468,393,0.30705646519053365
77,0.02375,462,393,0.31107670778978835
78,0.0240625,455,392,0.315838920904299
79,0.024375,450,392,0.3191893832081031
80,0.0246875,444,391,0.32328140920716925
81,0.025,438,390,0.3273736137299882
82,0.0253125,431,389,0.33213597234779746
83,0.025625000000000002,424,388,0.33689841069379567
84,0.025937500000000002,419,387,0.3403211152890132
85,0.02625,413,386,0.3444139218524852
86,0.0265625,407,385,0.34850687778222694
87,0.026875,402,385,0.3518560340357238
88,0.0271875,397,384,0.35527908234070854
89,0.0275,391,385,0.35922551644090245
90,0.0278125,384,383,0.36406083484147694
91,0.028125,377,383,0.3687502633536375
92,0.0284375,372,382,0.37217289737161746
93,0.02875,366,382,0.37619260796371945
94,0.0290625,361,381,0.3796151348428191
95,0.029375000000000002,355,380,0.383707790697283
96,0.029687500000000002,349,380,0.3877273857023109
97,0.03,342,380,0.3924175310768975
98,0.0303125,337,379,0.3958397412852764
99,0.030625,331,378,0.39993215328737686
100,0.0309375,326,378,0.4032821558678416
101,0.03125,319,378,0.4079726986925957
102,0.0315625,313,377,0.4120647418811439
103,0.031875,307,376,0.4161569251689587
104,0.0321875,301,375,0.42024924446338413
105,0.0325,296,375,0.4235993850323568
106,0.0328125,290,374,0.4276916350024746
107,0.033125,283,373,0.43245400102361575
108,0.0334375,279,372,0.4352065909847652
109,0.03375,273,372,0.4392263744782911
110,0.0340625,266,370,0.44406190972749465
111,0.034375,261,369,0.44748496031218843
112,0.0346875,255,370,0.4514311295564633
113,0.035,249,369,0.455523586502099
114,0.035312500000000004,244,368,0.45894624924817495
115,0.035625000000000004,238,367,0.4630389785409118
116,0.035937500000000004,232,367,0.4670584149127449
117,0.03625,228,366,0.46981125455147016
118,0.0365625,219,365,0.47591365358162363
119,0.036875,215,364,0.4786667991148097
120,0.0371875,208,365,0.4832830121479224
121,0.0375,203,364,0.48670547718345913
122,0.0378125,198,364,0.49005539347934446
123,0.038125,191,362,0.49489073345370976
124,0.0384375,187,362,0.49757036941243077
125,0.03875,182,362,0.500920155133255
126,0.0390625,175,361,0.5056825948639563
127,0.039375,169,361,0.5097025433229174
128,0.0396875,165,360,0.512454944405511
129,0.04,157,359,0.5178873678720043
130,0.0403125,154,359,0.519897281646626
131,0.040625,147,359,0.5245874325249472
132,0.0409375,140,358,0.5293497066572904
133,0.04125,136,357,0.5321020430826174
134,0.0415625,129,356,0.5368644854100781
135,0.041875,124,356,0.5402144067562321
136,0.0421875,120,354,0.5430400519940675
137,0.0425,113,355,0.5476568128190246
138,0.0428125,109,352,0.5505560361449963
139,0.043125000000000004,101,354,0.5557692925942289
140,0.043437500000000004,98,352,0.557924392748951
141,0.043750000000000004,92,355,0.5617293835435517
142,0.0440625,83,351,0.5680463759775979
143,0.044375,81,350,0.5694592883182394
144,0.0446875,77,349,0.5722123494863522
145,0.045,68,349,0.578241323893256
146,0.0453125,64,347,0.5810680608483142
147,0.045625,56,344,0.5866508740654541
148,0.0459375,52,346,0.589179892963152
149,0.04625,47,347,0.5924559240794973
150,0.0465625,41,345,0.5966219603925236
151,0.046875,36,343,0.6001196191071191
152,0.0471875,34,342,0.6015342029021337
153,0.0475,30,342,0.6042129008453103
154,0.0478125,27,341,0.6062973053604704
155,0.048125,82,400,0.5661083424706003
156,0.0484375,98,365,0.557040118449434
157,0.04875,97,318,0.5615442145992782
158,0.0490625,99,315,0.5605165899037409
159,0.049375,100,312,0.5601632252069347
160,0.0496875,100,314,0.5599540190594677
161,0.05,101,311,0.5596035452755385
162,0.0503125,103,313,0.5580611243636527
163,0.050625,100,312,0.5601632252069347
164,0.050937500000000004,98,314,0.5612857654649529
165,0.051250000000000004,99,315,0.5605165899037409
166,0.051562500000000004,98,314,0.5612857654649529
167,0.051875000000000004,98,314,0.5612857654649529
168,0.0521875,98,314,0.5612857654649529
169,0.0525,99,314,0.560619882673471
170,0.0528125,99,314,0.560619882673471
171,0.053125,99,313,0.560723966330235
172,0.0534375,99,314,0.560619882673471
173,0.05375,99,313,0.560723966330235
174,0.0540625,99,313,0.560723966330235
175,0.054375,99,313,0.560723966330235
176,0.0546875,99,312,0.560828840433693
177,0.055,99,314,0.560619882673471
178,0.0553125,99,314,0.560619882673471
179,0.055625,98,314,0.5612857654649529
180,0.0559375,99,313,0.560723966330235
181,0.05625,99,313,0.560723966330235
182,0.0565625,99,314,0.560619882673471
183,0.056875,98,314,0.5612857654649529
184,0.0571875,98,314,0.5612857654649529
185,0.0575,98,314,0.5612857654649529
186,0.0578125,99,314,0.560619882673471
187,0.058125,99,314,0.560619882673471
188,0.0584375,98,315,0.5611825952594041
189,0.058750000000000004,98,314,0.5612857654649529
190,0.059062500000000004,99,314,0.560619882673471
191,0.059375000000000004,98,314,0.5612857654649529
192,0.059687500000000004,98,314,0.5612857654649529
193,0.06,99,313,0.560723966330235
