frame,time_s,x_px,y_px,distance_m
154,0.0478125,69,334,0.594311674125899
155,0.048125,66,333,0.5963712705658255
156,0.0484375,62,331,0.5991685363463807
157,0.04875,57,329,0.6026288381485905
158,0.0490625,79,359,0.5860436445330595
159,0.049375,77,360,0.5873141966415981
160,0.0496875,73,351,0.5904986983349619
161,0.05,87,391,0.57929376636938
162,0.0503125,86,394,0.5798635893588052
163,0.050625,82,391,0.5826187541509558
164,0.050937500000000004,82,386,0.5827918268369396
165,0.051250000000000004,81,384,0.583531086298852
166,0.051562500000000004,82,383,0.5829047718380249
167,0.051875000000000004,78,384,0.5855252638335694
168,0.0521875,88,388,0.5787310422047008
169,0.0525,87,384,0.5795427982180078
170,0.0528125,85,388,0.5807256724063348
171,0.053125,82,396,0.58246465718129
172,0.0534375,82,390,0.5826518511452636
173,0.05375,81,383,0.5835694490018387
174,0.0540625,81,377,0.5838155180579396
175,0.054375,82,377,0.5831511213643429
176,0.0546875,82,380,0.5830245380814238
177,0.055,82,381,0.5829838583390576
178,0.0553125,82,383,0.5829047718380249
179,0.055625,81,384,0.583531086298852
180,0.0559375,82,383,0.5829047718380249
181,0.05625,81,383,0.5835694490018387
182,0.0565625,82,383,0.5829047718380249
183,0.056875,82,383,0.5829047718380249
184,0.0571875,82,383,0.5829047718380249
185,0.0575,83,383,0.5822400972549274
186,0.0578125,82,383,0.5829047718380249
187,0.058125,81,383,0.5835694490018387
188,0.0584375,82,383,0.5829047718380249
189,0.058750000000000004,82,383,0.5829047718380249
190,0.059062500000000004,82,383,0.5829047718380249
191,0.059375000000000004,82,383,0.5829047718380249
