frame,time_s,x_px,y_px,distance_m
1,0.0,960,475,0.0
2,0.0003125,958,476,0.001463526485761577
3,0.000625,955,476,0.003337353866094107
4,0.0009375,953,476,0.00462807711098857
5,0.00125,949,475,0.007199598359875381
6,0.0015625,945,474,0.009839426904477646
7,0.001875,942,475,0.01178116095252335
8,0.0021875,939,474,0.013760262499969462
9,0.0025,936,473,0.015762662650864963
10,0.0028125,932,473,0.018372941530011993
11,0.003125,929,473,0.020331959730519013
12,0.0034375,926,473,0.022291771299965072
13,0.00375,922,472,0.02494872703119637
14,0.0040625,921,473,0.025559391253124897
15,0.004375,916,473,0.028828128494856282
16,0.0046875,914,473,0.030135854797879346
17,0.005,910,472,0.0327842999750942
18,0.0053125,907,471,0.03478762743572751
19,0.005625,904,471,0.036745883060023986
20,0.0059375,901,471,0.038704672796746734
21,0.00625,898,471,0.04066391946103803
22,0.0065625,894,470,0.04332137283650367
23,0.006875,893,471,0.043930179909119356
24,0.0071875,889,471,0.04654382392923065
25,0.0075,887,470,0.04789109506538816
26,0.0078125,882,470,0.05115647918412111
27,0.008125,879,470,0.05311613271883752
28,0.0084375,877,470,0.05442272352808193
29,0.00875,873,469,0.0570775329447015
30,0.0090625,869,469,0.05968963661261421
31,0.009375,867,469,0.060995879191557044
32,0.0096875,864,469,0.0629554592293808
33,0.01,860,469,0.0655685999501884
34,0.0103125,857,468,0.06756992582043313
35,0.010625,854,469,0.06948900197650404
36,0.010937500000000001,852,468,0.07083528667128937
37,0.01125,846,469,0.07471729141452871
38,0.0115625,844,468,0.07606114843330812
39,0.011875,841,467,0.07806236806890643
40,0.0121875,838,467,0.08002158122607818
41,0.0125,835,467,0.08198100078985696
42,0.012812500000000001,832,466,0.0839839799456593
43,0.013125,827,466,0.08724876697503578
44,0.0134375,825,465,0.08860078624728135
45,0.01375,822,466,0.09051411430026003
46,0.0140625,819,465,0.0925175650401551
47,0.014375,815,465,0.09512922157450249
48,0.014687500000000001,813,465,0.09643517957174853
49,0.015,809,464,0.0990927402504104
50,0.0153125,806,464,0.10105117841506596
51,0.015625,802,464,0.10366272878327626
52,0.0159375,800,464,0.10496862513205911
53,0.01625,796,463,0.10762642826292533
54,0.0165625,793,463,0.10958481346361551
55,0.016875,791,462,0.11093878295900075
56,0.0171875,787,463,0.1135021168518978
57,0.0175,785,463,0.11480803269142725
58,0.017812500000000002,781,462,0.1174656663348662
59,0.018125,778,462,0.11942411994507797
60,0.0184375,775,462,0.12138273747533837
61,0.01875,772,461,0.12338838955642539
62,0.0190625,769,461,0.12534657937117916
63,0.019375,766,461,0.12730493359634862
64,0.0196875,763,461,0.1292634447594309
65,0.02,760,460,0.13126943336534483
66,0.0203125,755,459,0.1345823815933707
67,0.020625,754,460,0.13518580760644805
68,0.0209375,751,459,0.13719263082493366
69,0.02125,748,459,0.13915050974291004
70,0.021562500000000002,744,459,0.14176125799565015
71,0.021875000000000002,742,458,0.14311612910457996
72,0.0221875,739,458,0.14507379310023177
73,0.0225,736,458,0.14703161345196208
74,0.0228125,732,458,0.14964227320097642
75,0.023125,728,457,0.1523024165737457
76,0.0234375,726,457,0.15360754563553952
77,0.02375,723,456,0.15561629706038757
78,0.0240625,721,456,0.15692116342882648
79,0.024375,717,456,0.1595311002310006
80,0.0246875,714,456,0.1614887248966917
81,0.025,710,456,0.16409911050121856
82,0.0253125,708,456,0.16540439398642315
83,0.025625000000000002,705,455,0.16741233347536819
84,0.025937500000000002,702,455,0.1693699183097957
85,0.02625,699,455,0.1713276391364048
86,0.0265625,694,453,0.17469381920217208
87,0.026875,692,452,0.17605317260205963
88,0.0271875,689,452,0.17800958739442152
89,0.0275,686,452,0.1799661570979446
90,0.0278125,683,452,0.18192287671444798
91,0.028125,679,451,0.1845866071720509
92,0.0284375,676,451,0.18654308607089468
93,0.02875,673,451,0.18849971153719491
94,0.0290625,669,450,0.19116367606095228
95,0.029375000000000002,667,450,0.19246792244024946
96,0.029687500000000002,663,450,0.19507660695747706
97,0.03,661,450,0.19638104254812605
98,0.0303125,657,450,0.19899009427531925
99,0.030625,654,449,0.2010013903708436
100,0.0309375,652,450,0.20225173544851377
101,0.03125,648,449,0.2049146144612445
102,0.0315625,645,448,0.20692629103279017
103,0.031875,642,448,0.20888271171389897
104,0.0321875,639,448,0.21083926451328971
105,0.0325,635,447,0.21350338507737898
106,0.0328125,633,447,0.21480760114273392
107,0.033125,630,447,0.21676403378285306
108,0.0334375,627,447,0.21872059356658705
109,0.03375,623,446,0.22138468659935695
110,0.0340625,621,446,0.22268891275437855
111,0.034375,617,446,0.22529753180340972
112,0.0346875,614,445,0.22730973994274134
113,0.035,611,445,0.2292659901703999
114,0.035312500000000004,608,445,0.23122236375398333
115,0.035625000000000004,604,445,0.23383104840091423
116,0.035937500000000004,602,444,0.23519102858554028
117,0.03625,598,445,0.23774446083558282
118,0.0365625,596,444,0.2391036816022987
119,0.036875,594,443,0.24046412679045068
120,0.0371875,589,443,0.2437244012751274
121,0.0375,586,442,0.2457373847691904
122,0.0378125,583,442,0.24769337257504967
123,0.038125,580,442,0.24964947874408214
124,0.0384375,576,441,0.25231468265315166
125,0.03875,574,440,0.2536768922227702
126,0.0390625,570,439,0.25634367235144845
127,0.039375,568,439,0.25764717683704275
128,0.0396875,565,438,0.2596627609233512
129,0.04,561,438,0.2622694997500017
130,0.0403125,559,437,0.26363389439444657
131,0.040625,556,437,0.2655887284782208
132,0.0409375,553,437,0.2675436898731911
133,0.04125,550,437,0.2694987758087868
134,0.0415625,548,437,0.27080223428970956
135,0.041875,544,437,0.2734093106149542
136,0.0421875,542,437,0.2747129269468881
