frame,time_s,x_px,y_px,distance_m
1,0.0,914,370,0.0
2,0.0003125,911,370,0.0020066529395990074
3,0.000625,907,370,0.004682190192397684
4,0.0009375,905,370,0.006019958818797022
5,0.00125,902,368,0.008137328874870411
6,0.0015625,897,367,0.011546733515782233
7,0.001875,895,367,0.012866246657222899
8,0.0021875,892,366,0.0149567079339772
9,0.0025,887,365,0.018366934780502248
10,0.0028125,885,364,0.019808464323059174
11,0.003125,882,365,0.021664005387794245
12,0.0034375,878,364,0.024411986624611238
13,0.00375,874,362,0.027285233322729766
14,0.0040625,872,362,0.028598226838122603
15,0.004375,869,362,0.03057174517204988
16,0.0046875,862,359,0.035551688905816774
17,0.005,861,360,0.03607637325049902
18,0.0053125,859,360,0.037391769834943
19,0.005625,856,360,0.039367691848469735
20,0.0059375,852,359,0.04211847195617158
21,0.00625,849,358,0.04421219056548122
22,0.0065625,844,358,0.047504915494067844
23,0.006875,842,357,0.04893838492892779
24,0.0071875,839,356,0.05103284856337119
25,0.0075,835,357,0.053552534008110594
26,0.0078125,832,356,0.05564216991775738
27,0.008125,830,356,0.05696130212409289
28,0.0084375,826,354,0.0598268317359088
29,0.00875,823,354,0.06180215965549659
30,0.0090625,820,354,0.06377944333913742
31,0.009375,816,353,0.06652961579950961
32,0.0096875,814,353,0.06784808503790227
33,0.01,810,352,0.07059819643810149
34,0.0103125,807,351,0.07269021605890744
35,0.010625,803,351,0.07532599643155297
36,0.010937500000000001,800,350,0.0774173997410128
37,0.01125,797,350,0.07939462384947656
38,0.0115625,794,349,0.081485923796581
39,0.011875,791,349,0.08346325487663607
40,0.0121875,787,348,0.08621345374532924
41,0.0125,784,347,0.08830539669717141
42,0.012812500000000001,781,347,0.09028203917131909
43,0.013125,779,346,0.09171523551614963
44,0.0134375,776,347,0.09357928206100974
45,0.01375,773,346,0.09566916500870613
46,0.0140625,770,345,0.09776013686754409
47,0.014375,767,346,0.0996278429421379
48,0.014687500000000001,764,345,0.10171661093588016
49,0.015,760,344,0.10446594003144047
50,0.0153125,756,344,0.10710506801622119
51,0.015625,753,343,0.10919421175798837
52,0.0159375,751,343,0.11051377794143362
53,0.01625,748,344,0.11238848930615515
54,0.0165625,744,343,0.11513556802339078
55,0.016875,741,342,0.11722281079792783
56,0.0171875,737,341,0.11997107251492987
57,0.0175,736,341,0.12063120429665115
58,0.017812500000000002,730,340,0.12469984256925216
59,0.018125,728,339,0.1261285975604914
60,0.0184375,725,339,0.12810837257992377
61,0.01875,721,338,0.13085709162352613
62,0.0190625,718,338,0.13283712392285055
63,0.019375,715,337,0.13492575466770787
64,0.0196875,711,336,0.13767485136580024
65,0.02,708,335,0.13976481376038596
66,0.0203125,705,335,0.1417435145426728
67,0.020625,703,334,0.14317405835338298
68,0.0209375,699,333,0.14592413044529667
69,0.02125,696,333,0.1479021045549031
70,0.021562500000000002,692,332,0.15065199286310593
71,0.021875000000000002,689,332,0.1526302548664763
72,0.0221875,685,331,0.1553799687330356
73,0.0225,683,331,0.1566989100471607
74,0.0228125,680,331,0.15867791305997303
75,0.023125,677,330,0.16076756569637948
76,0.0234375,674,330,0.16274657749740826
77,0.02375,669,329,0.16615549490034345
78,0.0240625,667,329,0.16747506145821095
79,0.024375,664,328,0.16956448215268236
80,0.0246875,661,327,0.1716545342525854
81,0.025,656,327,0.17495257080971388
82,0.0253125,653,326,0.17704219233254784
83,0.025625000000000002,651,326,0.17836148572248658
84,0.025937500000000002,648,326,0.18034093619399438
85,0.02625,645,325,0.18243014940391708
86,0.0265625,642,325,0.1844095976727054
87,0.026875,639,324,0.18649881311833355
88,0.0271875,636,323,0.18858860782076428
89,0.0275,631,323,0.19188704349002075
90,0.0278125,629,322,0.19331682420739382
91,0.028125,628,321,0.19408828372563194
92,0.0284375,623,321,0.19738548284279683
93,0.02875,619,320,0.20013506000549275
94,0.0290625,617,320,0.20145414171256096
95,0.029375000000000002,614,320,0.20343322187176033
96,0.029687500000000002,611,320,0.20541283704078753
97,0.03,608,319,0.20750188630919553
98,0.0303125,605,319,0.20948149633314772
99,0.030625,601,318,0.21223036265697356
100,0.0309375,598,318,0.21421013603244238
101,0.03125,594,317,0.21695889349734246
102,0.0315625,592,317,0.218278792052224
103,0.031875,589,316,0.22036769047988994
104,0.0321875,586,315,0.2224570859280324
105,0.0325,583,315,0.22443635441995344
106,0.0328125,579,315,0.22707612681045833
107,0.033125,576,314,0.22916488087249828
108,0.0334375,573,314,0.2311447795311414
109,0.03375,570,313,0.23323354346897843
110,0.0340625,567,313,0.23521343265717096
111,0.034375,564,312,0.2373022061285867
112,0.0346875,561,312,0.2392820861678699
113,0.035,558,312,0.2412624085933023
114,0.035312500000000004,554,312,0.24390350802530675
115,0.035625000000000004,552,311,0.24533104643197703
116,0.035937500000000004,549,311,0.24731177755805026
117,0.03625,545,310,0.25005987549905073
118,0.0365625,543,310,0.25138039411771707
119,0.036875,539,309,0.2541285085811492
120,0.0371875,536,309,0.25610933121364315
121,0.0375,533,309,0.2580905529223414
122,0.0378125,530,308,0.2601779424902636
123,0.038125,527,308,0.26215913555626336
124,0.0384375,525,307,0.2635862526650448
125,0.03875,521,306,0.26633441357542964
126,0.0390625,517,306,0.26897550729353203
127,0.039375,515,306,0.2702963082121706
128,0.0396875,511,305,0.27304411512446175
129,0.04,509,304,0.27447168793557747
130,0.0403125,505,304,0.27711272461761227
131,0.040625,502,303,0.27920051701896037
132,0.0409375,499,303,0.28118133570082815
133,0.04125,496,303,0.2831625181788523
134,0.0415625,494,303,0.2844835048531953
135,0.041875,491,303,0.2864652769100967
136,0.0421875,488,302,0.28855207219692386
137,0.0425,485,302,0.29053381100112796
138,0.0428125,482,301,0.2926206422406465
139,0.043125000000000004,479,301,0.29460234869245155
140,0.043437500000000004,476,300,0.29668921487328626
141,0.043750000000000004,473,299,0.2987764795187769
142,0.0440625,470,298,0.30086413433579956
143,0.044375,468,299,0.30207884950629343
144,0.0446875,465,299,0.30406071273954416
145,0.045,460,298,0.3074685922580427
146,0.0453125,458,297,0.3088949472817193
147,0.045625,456,296,0.310321954991029
148,0.0459375,453,296,0.3123030814933595
149,0.04625,449,296,0.3149450862699571
150,0.0465625,447,296,0.31626630008262885
151,0.046875,444,295,0.3183530979781906
152,0.0471875,441,295,0.32033483607198454
153,0.0475,438,295,0.322316882465469
154,0.0478125,435,294,0.32440337528327884
155,0.048125,432,293,0.3264902375149947
156,0.0484375,429,292,0.3285774621219482
