frame,time_s,x_px,y_px,distance_m
1,0.0,850,316,0.0
2,0.0003125,847,316,0.001962211390491575
3,0.000625,844,316,0.00392442278098315
4,0.0009375,839,315,0.0072244444000054845
5,0.00125,839,314,0.0073127300922725775
6,0.0015625,835,313,0.010005354169910573
7,0.001875,832,313,0.01193566592260652
8,0.0021875,828,312,0.014625460184545155
9,0.0025,826,312,0.015914221230142026
10,0.0028125,822,311,0.01860367733854035
11,0.003125,816,310,0.02258201364124913
12,0.0034375,814,309,0.023987538229049993
13,0.00375,812,308,0.025399502400616083
14,0.0040625,811,309,0.02591638147609552
15,0.004375,805,308,0.02989466958635589
16,0.0046875,804,307,0.030657699720773087
17,0.005,800,306,0.03335118056636858
18,0.0053125,797,306,0.035277386100408925
19,0.005625,794,305,0.03732788788106939
20,0.0059375,789,305,0.040541817840657496
21,0.00625,786,304,0.04258998292991426
22,0.0065625,783,303,0.04464000964986579
23,0.006875,780,302,0.04669165279291601
24,0.0071875,778,301,0.04810420353904535
25,0.0075,775,302,0.049902618815732595
26,0.0078125,772,301,0.05195230266526586
27,0.008125,770,300,0.05336188890618972
28,0.0084375,765,300,0.05657236895245385
29,0.00875,762,299,0.05862237661000866
30,0.0090625,759,298,0.06067362947231033
31,0.009375,757,297,0.06208503541665314
32,0.0096875,753,297,0.06465048981108992
33,0.01,751,297,0.0659347149529886
34,0.0103125,748,296,0.06798558289707263
35,0.010625,744,295,0.0706789644472052
36,0.010937500000000001,741,295,0.07260476765175845
37,0.01125,739,294,0.07401407725875406
38,0.0115625,736,293,0.07606645460216221
39,0.011875,732,292,0.07876051347395947
40,0.0121875,730,291,0.08017367256507558
41,0.0125,726,291,0.08273668199584824
42,0.012812500000000001,724,290,0.08414915834412146
43,0.013125,721,289,0.08620341022303885
44,0.0134375,719,290,0.08735453251000198
45,0.01375,715,289,0.09004818752919516
46,0.0140625,713,288,0.09146000859311974
47,0.014375,710,287,0.09351377881305188
48,0.014687500000000001,706,286,0.0962084070780907
49,0.015,704,287,0.09735987700130345
50,0.0153125,701,286,0.09941225559929762
51,0.015625,698,285,0.10146528293162942
52,0.0159375,695,284,0.10351892040045399
