frame,time_s,x_px,y_px,distance_m
118,0.0365625,290,373,0.46895333506822523
119,0.036875,285,372,0.4723458018213231
120,0.0371875,279,371,0.47640276976285534
121,0.0375,274,371,0.4797244174120606
122,0.0378125,267,370,0.48444565315452354
123,0.038125,263,370,0.4871030598708136
124,0.0384375,256,370,0.49175391356225007
125,0.03875,251,369,0.49514612117115314
126,0.0390625,244,369,0.4997971507749876
127,0.039375,240,367,0.5025954403412306
128,0.0396875,233,367,0.5072459247121897
129,0.04,228,367,0.5105679931627561
130,0.0403125,222,366,0.5146246190003105
131,0.040625,217,365,0.5180169927785296
132,0.0409375,211,365,0.522003336135279
133,0.04125,206,364,0.5253956438960162
134,0.0415625,200,364,0.5293820751617526
135,0.041875,194,363,0.5334387149848945
136,0.0421875,189,363,0.5367608351769174
137,0.0425,183,362,0.540817426502894
138,0.0428125,177,362,0.544804080028561
139,0.043125000000000004,172,361,0.5481961593122912
140,0.043437500000000004,166,360,0.552252812152297
141,0.043750000000000004,160,360,0.5562393591570319
142,0.0440625,157,359,0.5583027130045264
143,0.044375,148,359,0.5642826130276477
144,0.0446875,145,357,0.5664163605272393
145,0.045,138,357,0.5710669103856125
146,0.0453125,134,357,0.5737245587719038
147,0.045625,127,356,0.5784456117220611
148,0.0459375,122,356,0.5817677583810332
149,0.04625,117,356,0.5850901145364323
150,0.0465625,110,355,0.5898110096840978
151,0.046875,104,356,0.5937291957460907
152,0.0471875,99,353,0.597259706291119
153,0.0475,94,352,0.6006520647890957
154,0.0478125,90,354,0.6031704927072178
155,0.048125,83,350,0.6081015630449831
156,0.0484375,78,349,0.6114943617559074
157,0.04875,72,351,0.6153394065896081
158,0.0490625,67,350,0.6187314737984366
159,0.049375,63,350,0.6213892722248692
160,0.0496875,57,350,0.6253762037731044
161,0.05,53,351,0.6279657215814147
162,0.0503125,46,346,0.6329656132697117
163,0.050625,42,346,0.6356228823704723
164,0.050937500000000004,41,344,0.6364303138362832
165,0.051250000000000004,33,344,0.6417441076895772
166,0.051562500000000004,29,342,0.6445452604784958
167,0.051875000000000004,22,343,0.6491225832152205
168,0.0521875,18,344,0.6517088410566729
169,0.0525,12,342,0.6558368022450483
170,0.0528125,3,343,0.66174511097829
171,0.053125,-1,340,0.6646154344643569
172,0.0534375,-1,341,0.664543903038562
173,0.05375,-1,340,0.6646154344643569
