frame,time_s,x_px,y_px,distance_m
104,0.0321875,381,408,0.40802168810258777
105,0.0325,375,408,0.41201976870085344
106,0.0328125,369,408,0.4160181847982543
107,0.033125,363,408,0.42001692681328284
108,0.0334375,358,406,0.4234721619707993
109,0.03375,352,406,0.42747032977619076
110,0.0340625,347,405,0.43086423883670594
111,0.034375,340,405,0.4355288158474766
112,0.0346875,336,404,0.4382563166082748
113,0.035,331,404,0.4415881250824976
114,0.035312500000000004,324,404,0.446253019970125
115,0.035625000000000004,318,403,0.4503130033476582
116,0.035937500000000004,313,402,0.4537068239998936
117,0.03625,308,401,0.4571009230435504
118,0.0365625,302,402,0.4610372209326757
119,0.036875,296,401,0.4650971921146162
120,0.0371875,291,400,0.4684909900589258
121,0.0375,284,400,0.4731556980725253
122,0.0378125,279,399,0.47654943864125443
123,0.038125,274,398,0.4799434454841567
124,0.0384375,268,398,0.48394152535021323
125,0.03875,262,398,0.4879398912752356
126,0.0390625,257,397,0.49133361257082214
127,0.039375,251,397,0.49533198819498303
128,0.0396875,245,396,0.49939207871571895
129,0.04,239,396,0.5033905093065697
130,0.0403125,234,396,0.5067227409884234
131,0.040625,228,395,0.5107826077422422
132,0.0409375,223,393,0.5142385384239941
133,0.04125,217,393,0.5182365051520118
134,0.0415625,210,393,0.5229011392283427
135,0.041875,206,391,0.5256912134869133
136,0.0421875,200,392,0.5296268335606507
137,0.0425,194,392,0.5336253392931501
138,0.0428125,189,391,0.5370189265392449
139,0.043125000000000004,184,390,0.5404127521904986
140,0.043437500000000004,179,389,0.543806811783347
141,0.043750000000000004,172,390,0.5484095392076116
142,0.0440625,168,388,0.5511988824951185
143,0.044375,162,388,0.5551969197276805
144,0.0446875,157,387,0.5585909540803304
145,0.045,152,386,0.5619852122865479
146,0.0453125,145,386,0.5666493531871025
147,0.045625,141,385,0.569377269819032
148,0.0459375,134,385,0.5740414287004029
149,0.04625,130,383,0.5768326145718174
150,0.0465625,124,381,0.5809580175470257
151,0.046875,118,383,0.5848276816252297
152,0.0471875,111,383,0.5894919218125407
153,0.0475,106,382,0.5928860477517095
154,0.0478125,101,384,0.5960944454056936
155,0.048125,94,383,0.6008206907635834
156,0.0484375,92,380,0.6023399058579322
157,0.04875,88,380,0.6050049919620666
158,0.0490625,80,381,0.6102734634406163
159,0.049375,73,378,0.6151252386339443
160,0.0496875,70,378,0.617124002238343
161,0.05,64,378,0.6211217033241632
162,0.0503125,60,377,0.6238497884741758
163,0.050625,54,376,0.6279105984244043
164,0.050937500000000004,48,373,0.6321005131182338
165,0.051250000000000004,42,374,0.6360326048134821
166,0.051562500000000004,41,375,0.6366351158460501
167,0.051875000000000004,34,376,0.6412364907537896
168,0.0521875,35,373,0.6407599458553708
169,0.0525,25,372,0.647485782195784
170,0.0528125,19,370,0.6516120365847786
171,0.053125,50,379,0.630389096444046
172,0.0534375,48,376,0.6319081038148088
173,0.05375,78,399,0.6106168438192972
174,0.0540625,77,395,0.6114836071166774
175,0.054375,77,377,0.6125242977406546
176,0.0546875,72,373,0.6161168891839127
177,0.055,72,373,0.6161168891839127
178,0.0553125,73,374,0.6153844005880322
179,0.055625,70,374,0.6173823251610747
180,0.0559375,71,375,0.6166506133789255
181,0.05625,69,374,0.6180483141682929
182,0.0565625,70,374,0.6173823251610747
183,0.056875,70,374,0.6173823251610747
184,0.0571875,72,373,0.6161168891839127
185,0.0575,71,376,0.6165856029497356
186,0.0578125,71,376,0.6165856029497356
187,0.058125,71,376,0.6165856029497356
188,0.0584375,68,376,0.6185839922272567
189,0.058750000000000004,67,376,0.6192501354420716
190,0.059062500000000004,71,376,0.6165856029497356
191,0.059375000000000004,69,375,0.6179827260048885
192,0.059687500000000004,68,376,0.6185839922272567
193,0.06,67,376,0.6192501354420716
194,0.0603125,67,376,0.6192501354420716
195,0.060625,70,376,0.6172517259593068
196,0.0609375,69,376,0.6179178557257567
197,0.06125,68,374,0.6187143102122032
198,0.0615625,68,375,0.6186487926566467
199,0.061875,70,374,0.6173823251610747
200,0.0621875,71,374,0.6167163432133453
201,0.0625,69,374,0.6180483141682929
202,0.06281250000000001,69,375,0.6179827260048885
203,0.063125,68,376,0.6185839922272567
204,0.06343750000000001,69,374,0.6180483141682929
205,0.06375,69,376,0.6179178557257567
206,0.0640625,69,374,0.6180483141682929
207,0.064375,69,376,0.6179178557257567
208,0.0646875,70,374,0.6173823251610747
209,0.065,70,375,0.6173166662382114
210,0.0653125,71,374,0.6167163432133453
211,0.065625,70,374,0.6173823251610747
212,0.0659375,70,375,0.6173166662382114
213,0.06625,71,374,0.6167163432133453
214,0.0665625,70,375,0.6173166662382114
215,0.066875,72,375,0.6159845674494375
216,0.0671875,70,375,0.6173166662382114
217,0.0675,71,376,0.6165856029497356
218,0.0678125,70,376,0.6172517259593068
219,0.068125,71,375,0.6166506133789255
220,0.0684375,70,375,0.6173166662382114
221,0.06875,72,375,0.6159845674494375
