frame,time_s,x_px,y_px,distance_m
1,0.0,853,388,0.0
2,0.0003125,850,388,0.002006322203669697
3,0.000625,847,388,0.004012644407339394
4,0.0009375,844,387,0.006056006755141896
5,0.00125,838,387,0.010053878772758935
6,0.0015625,838,386,0.01012038806760782
7,0.001875,833,385,0.013525118496255008
8,0.0021875,831,385,0.014849194108227813
9,0.0025,827,384,0.01759269898811283
10,0.0028125,823,383,0.02033996920697898
11,0.003125,820,383,0.022321430326584173
12,0.0034375,815,382,0.025728252092696944
13,0.00375,813,382,0.027050236992510017
14,0.0040625,811,381,0.028475956889770566
15,0.004375,807,380,0.031225375633653588
16,0.0046875,803,379,0.03397609223806426
17,0.005,801,379,0.03529328023238105
18,0.0053125,797,378,0.038043781720041484
19,0.005625,794,378,0.04002041476111228
20,0.0059375,791,377,0.0421115300023894
21,0.00625,788,377,0.04408839466765813
22,0.0065625,784,377,0.04672812040358503
23,0.006875,781,376,0.04881592609674955
24,0.0071875,779,375,0.050247145845947395
25,0.0075,775,374,0.05299797141758334
26,0.0078125,772,374,0.05497387925170186
27,0.008125,768,373,0.05772415193331925
28,0.0084375,765,373,0.059700963222427864
29,0.00875,762,373,0.06167968028873301
30,0.0090625,758,372,0.0644283205956734
31,0.009375,756,372,0.06574766806716084
32,0.0096875,753,372,0.06772802802247993
33,0.01,749,371,0.07047558770141364
34,0.0103125,746,370,0.0725642977603506
35,0.010625,743,370,0.07454356282221831
36,0.010937500000000001,739,369,0.07729188298652011
37,0.01125,736,369,0.07927159322255449
38,0.0115625,733,369,0.08125260897997215
39,0.011875,729,368,0.08399972679266572
40,0.0121875,726,368,0.08598104409063449
41,0.0125,722,368,0.08862455064440022
42,0.012812500000000001,720,367,0.0900488823244393
43,0.013125,717,367,0.09203118505302155
44,0.0134375,713,366,0.09477734335254473
45,0.01375,711,366,0.09609890087901943
46,0.0140625,708,365,0.09818459747421028
47,0.014375,704,364,0.10093172265036592
48,0.014687500000000001,701,364,0.10291300837078778
49,0.015,699,364,0.10423439763006079
50,0.0153125,696,363,0.10632035433355999
51,0.015625,692,363,0.10896297940379411
52,0.0159375,688,362,0.11170929456433683
53,0.01625,685,362,0.11369159154128283
54,0.0165625,682,362,0.11567471694319331
55,0.016875,678,361,0.11842023040518174
56,0.0171875,676,361,0.11974231136882761
57,0.0175,673,361,0.12172606646629508
58,0.017812500000000002,669,360,0.12447105380156703
59,0.018125,667,360,0.12579354002628781
60,0.0184375,664,360,0.12777785727763058
61,0.01875,661,360,0.1297628512562423
62,0.0190625,658,359,0.13184520745320225
63,0.019375,655,358,0.13392858195950502
64,0.0196875,651,358,0.13657407906295785
65,0.02,647,357,0.1393186568346727
66,0.0203125,644,357,0.1413029557044027
67,0.020625,641,357,0.14328786793358803
68,0.0209375,638,357,0.14527336838070565
69,0.02125,635,356,0.1473550745086965
70,0.021562500000000002,632,356,0.14934040900682605
71,0.021875000000000002,629,355,0.15142232337987982
72,0.0221875,626,354,0.15350513818199488
73,0.0225,622,354,0.15615122633327339
74,0.0228125,619,354,0.15813643301608446
75,0.023125,616,353,0.16021850367639717
76,0.0234375,614,353,0.16154181890148248
77,0.02375,610,353,0.16418914133243973
78,0.0240625,607,352,0.16627073733809683
79,0.024375,604,352,0.16825616584383812
80,0.0246875,601,352,0.17024208425519766
81,0.025,598,351,0.1723232361152776
82,0.0253125,594,351,0.17497103104006426
83,0.025625000000000002,592,351,0.17629523761934243
84,0.025937500000000002,588,350,0.1790379502562775
85,0.02625,586,349,0.180457501562414
86,0.0265625,583,349,0.18244298759517333
87,0.026875,579,348,0.18518642556261106
