frame,time_s,x_px,y_px,distance_m
151,0.046875,512,509,0.3404237327721395
152,0.0471875,507,509,0.3437644923229386
153,0.0475,505,508,0.34512216984679017
154,0.0478125,501,509,0.3477734452341356
155,0.048125,498,508,0.34979901736873165
156,0.0484375,495,509,0.3517824419037159
157,0.04875,493,509,0.3531187835933981
158,0.0490625,488,508,0.3564803420973881
159,0.049375,485,508,0.35848476469031904
160,0.0496875,481,507,0.361178997938981
161,0.05,478,508,0.36316179426258943
162,0.0503125,475,507,0.3651876683109951
163,0.050625,473,508,0.36650256595589337
164,0.050937500000000004,469,508,0.36917520445083063
165,0.051250000000000004,466,509,0.37115983048072676
166,0.051562500000000004,462,509,0.3738326428556711
167,0.051875000000000004,460,508,0.3751887075679855
168,0.0521875,455,509,0.378510101986286
169,0.0525,452,509,0.38051474156946763
170,0.0528125,449,509,0.3825193895034943
171,0.053125,445,508,0.3852114074513472
172,0.0534375,442,508,0.38721597527062523
173,0.05375,439,508,0.3892205520361845
174,0.0540625,436,508,0.39122513761050676
175,0.054375,433,509,0.39321098091525475
176,0.0546875,429,509,0.3958839131084443
177,0.055,425,508,0.39857535793235577
178,0.0553125,422,508,0.40057998287643654
179,0.055625,419,508,0.4025846159009358
180,0.0559375,416,509,0.4045710324305126
181,0.05625,412,509,0.4072440188691398
182,0.0565625,409,509,0.40924876665865423
183,0.056875,406,508,0.4112714494983525
184,0.0571875,401,509,0.4145947933159809
185,0.0575,399,509,0.4159313072239633
186,0.0578125,396,509,0.4179360834057485
187,0.058125,392,509,0.42060912810311624
188,0.0584375,389,509,0.42261391885129856
189,0.058750000000000004,386,509,0.42461871569500725
190,0.059062500000000004,383,509,0.4266235185483096
191,0.059375000000000004,380,509,0.42862832732688044
192,0.059687500000000004,376,509,0.4313014147725807
193,0.06,373,509,0.43330623705759846
194,0.0603125,370,509,0.43531106499793776
195,0.060625,367,509,0.4373158985158199
196,0.0609375,364,509,0.4393207375348859
197,0.06125,360,509,0.4419938646549858
198,0.0615625,358,508,0.4433470629720801
199,0.061875,354,509,0.44600357304337174
200,0.0621875,351,510,0.4479929743864832
201,0.0625,347,510,0.4506662233843537
202,0.06281250000000001,344,510,0.45267116529469864
203,0.063125,342,509,0.45402305150543587
204,0.06343750000000001,338,508,0.4567123731599482
205,0.06375,336,509,0.45803282049909555
206,0.0640625,332,510,0.4606909759617698
207,0.064375,330,509,0.462042608645733
208,0.0646875,327,510,0.464032583472157
209,0.065,323,510,0.466705877586417
210,0.0653125,319,510,0.46937917877259616
211,0.065625,317,509,0.4707305463367444
212,0.0659375,314,509,0.47273546696710267
213,0.06625,311,509,0.47474039195244017
214,0.0665625,307,510,0.47739912357462444
215,0.066875,305,509,0.4787502547691974
216,0.0671875,301,510,0.48140911846654216
217,0.0675,298,509,0.48342844922460804
218,0.0678125,295,509,0.48543339653062495
219,0.068125,293,510,0.4867558008136955
220,0.0684375,290,509,0.48877498428751154
221,0.06875,286,509,0.49144826238428174
222,0.0690625,284,509,0.4927849040238458
223,0.069375,280,509,0.4954581924154271
224,0.0696875,277,509,0.49746316312842126
225,0.07,274,508,0.4994828995689553
226,0.0703125,271,509,0.5014731157214602
227,0.07062500000000001,268,509,0.5034780975125652
228,0.0709375,265,509,0.5054830829086095
229,0.07125000000000001,263,509,0.5068197418209222
230,0.0715625,260,509,0.5088247331305821
231,0.07187500000000001,256,509,0.5114980603024559
232,0.0721875,253,508,0.5135174182287403
233,0.0725,250,509,0.5155080624907321
234,0.0728125,247,508,0.5175273159176808
235,0.073125,244,508,0.5195322704047732
236,0.0734375,241,509,0.5215230908654831
237,0.07375,239,509,0.5228597678379152
238,0.0740625,236,509,0.5248647859753948
239,0.074375,233,508,0.5268838015581615
240,0.0746875,231,508,0.5282204487746359
241,0.075,227,508,0.5308937478945501
242,0.0753125,224,509,0.5328848899858962
243,0.075625,221,508,0.5349037081161545
244,0.0759375,218,508,0.536908693336691
245,0.07625,215,508,0.5389136819130227
246,0.0765625,212,507,0.5409331307168174
247,0.076875,209,508,0.5429236689843585
248,0.0771875,207,507,0.5442747023891561
249,0.0775,204,507,0.5462796502198101
250,0.0778125,200,507,0.5489529195435316
251,0.078125,198,507,0.5502895565577602
252,0.07843750000000001,194,506,0.5529777853682736
253,0.07875,192,506,0.5543143909580728
254,0.07906250000000001,188,506,0.5569876072044205
255,0.079375,186,505,0.558339824758412
256,0.07968750000000001,183,506,0.5603291368878714
257,0.08,180,504,0.562365845087201
258,0.0803125,176,504,0.5650389306956877
259,0.080625,174,504,0.566375476435812
260,0.0809375,171,504,0.5683802986770163
261,0.08125,168,503,0.5704019689941306
262,0.0815625,166,503,0.5717384830324209
263,0.081875,162,503,0.5744115173002095
264,0.0821875,158,503,0.5770845597273503
265,0.0825,156,503,0.5784210839653279
266,0.0828125,154,503,0.5797576102009844
267,0.083125,150,503,0.582430668610324
268,0.0834375,146,502,0.5851209186164346
269,0.08375,145,502,0.5857891667826789
270,0.0840625,141,502,0.5884621646848724
271,0.084375,138,501,0.5904847030308166
272,0.0846875,136,501,0.5918211680207726
273,0.085,132,501,0.5944941046443443
274,0.0853125,129,501,0.5964988128666147
275,0.085625,126,500,0.5985218182492753
276,0.0859375,121,499,0.6018818485365721
277,0.08625000000000001,119,499,0.6032182496745444
278,0.0865625,117,500,0.6045358043487187
279,0.08687500000000001,113,499,0.6072274677835146
280,0.0871875,111,499,0.6085638786644053
281,0.08750000000000001,109,498,0.6099197077413356
282,0.0878125,106,498,0.61192426850907
283,0.088125,105,498,0.6125924567050511
284,0.0884375,101,496,0.6153058869538632
285,0.08875,99,496,0.6166421821176887
286,0.0890625,97,496,0.6179784801464091
287,0.089375,95,496,0.6193147810214796
288,0.0896875,93,496,0.6206510847245151
289,0.09,89,496,0.6233237005417286
290,0.0903125,87,496,0.6246600126199194
291,0.090625,85,496,0.6259963274540976
292,0.0909375,83,495,0.6273536582187558
293,0.09125,79,494,0.6300478449799373
294,0.0915625,76,496,0.6320097778445131
295,0.091875,74,493,0.6334106629934785
296,0.0921875,71,493,0.6354149588193171
297,0.0925,70,494,0.6360609291251416
298,0.0928125,66,495,0.6387120920215218
299,0.093125,63,494,0.6407378142005121
300,0.0934375,62,493,0.6414278890682306
301,0.09375,59,492,0.6434547840469638
302,0.09406250000000001,57,493,0.6447684331070508
303,0.094375,55,492,0.6461271335847165
304,0.09468750000000001,54,490,0.6468422017469653
305,0.095,51,490,0.6488463296610572
306,0.09531250000000001,48,491,0.6508267780404274
307,0.095625,45,491,0.6528309947184812
308,0.09593750000000001,44,492,0.6534761608473597
309,0.09625,43,490,0.6541907099660689
310,0.0965625,39,490,0.6568629211746162
311,0.096875,37,490,0.6581990319681009
312,0.0971875,35,490,0.6595351461930264
313,0.0975,31,489,0.6622313401563501
314,0.0978125,29,489,0.6635674163162598
315,0.098125,28,488,0.6642600106142725
316,0.0984375,24,488,0.6669320786749288
317,0.09875,24,491,0.6668607167736175
318,0.0990625,21,491,0.6688649913203388
319,0.099375,16,491,0.6722054642961452
320,0.0996875,14,489,0.673588098990302
321,0.1,72,527,0.6343877161903002
322,0.1003125,75,527,0.6323822844913041
323,0.100625,72,530,0.6343951123653051
324,0.1009375,74,529,0.6330549970431975
325,0.10125,72,537,0.6344370223949996
326,0.1015625,74,537,0.6331001720486468
327,0.10187500000000001,73,537,0.6337685971653436
328,0.1021875,70,532,0.6357404861828927
329,0.10250000000000001,74,533,0.6330719380480085
330,0.1028125,73,535,0.633753084998911
331,0.10312500000000001,74,534,0.6330779378785021
332,0.1034375,75,537,0.6324317470452673
333,0.10375000000000001,75,533,0.6324034832024285
334,0.1040625,75,534,0.6324094893747241
335,0.104375,75,535,0.6324162020880223
336,0.1046875,75,536,0.6324236213198251
337,0.105,75,537,0.6324317470452673
338,0.1053125,76,535,0.6317477607508754
339,0.105625,75,536,0.6324236213198251
340,0.1059375,75,535,0.6324162020880223
341,0.10625,77,536,0.6310867544414946
342,0.1065625,75,536,0.6324236213198251
343,0.106875,75,535,0.6324162020880223
344,0.1071875,77,536,0.6310867544414946
345,0.1075,74,534,0.6330779378785021
346,0.1078125,75,535,0.6324162020880223
347,0.108125,75,536,0.6324236213198251
348,0.1084375,75,535,0.6324162020880223
349,0.10875,75,536,0.6324236213198251
350,0.1090625,77,536,0.6310867544414946
351,0.109375,77,536,0.6310867544414946
352,0.10968750000000001,78,536,0.6304183211463754
353,0.11,77,536,0.6310867544414946
354,0.11031250000000001,77,536,0.6310867544414946
355,0.110625,78,536,0.6304183211463754
356,0.11093750000000001,77,536,0.6310867544414946
357,0.11125,77,536,0.6310867544414946
358,0.11156250000000001,77,536,0.6310867544414946
359,0.111875,77,536,0.6310867544414946
360,0.1121875,78,536,0.6304183211463754
361,0.1125,77,535,0.6310793194929273
362,0.1128125,78,535,0.6304108783144301
363,0.113125,79,536,0.6297498879476944
364,0.1134375,78,535,0.6304108783144301
365,0.11375,77,535,0.6310793194929273
366,0.1140625,78,535,0.6304108783144301
367,0.114375,79,536,0.6297498879476944
368,0.1146875,79,536,0.6297498879476944
369,0.115,78,535,0.6304108783144301
370,0.1153125,77,535,0.6310793194929273
371,0.115625,76,535,0.6317477607508754
372,0.1159375,77,535,0.6310793194929273
373,0.11625,78,535,0.6304108783144301
374,0.1165625,77,535,0.6310793194929273
375,0.116875,78,535,0.6304108783144301
376,0.1171875,76,535,0.6317477607508754
377,0.11750000000000001,77,535,0.6310793194929273
378,0.1178125,76,535,0.6317477607508754
379,0.11812500000000001,77,535,0.6310793194929273
380,0.1184375,78,535,0.6304108783144301
381,0.11875000000000001,77,535,0.6310793194929273
382,0.1190625,78,535,0.6304108783144301
383,0.11937500000000001,77,535,0.6310793194929273
384,0.1196875,78,535,0.6304108783144301
385,0.12,77,535,0.6310793194929273
386,0.1203125,78,535,0.6304108783144301
387,0.120625,79,535,0.6297424372156369
388,0.1209375,78,535,0.6304108783144301
389,0.12125,77,535,0.6310793194929273
390,0.1215625,76,535,0.6317477607508754
391,0.121875,78,535,0.6304108783144301
392,0.1221875,77,535,0.6310793194929273
393,0.1225,77,535,0.6310793194929273
394,0.1228125,78,535,0.6304108783144301
395,0.123125,79,535,0.6297424372156369
396,0.1234375,78,535,0.6304108783144301
397,0.12375,78,535,0.6304108783144301
398,0.1240625,77,535,0.6310793194929273
399,0.124375,78,535,0.6304108783144301
400,0.1246875,78,535,0.6304108783144301
401,0.125,77,535,0.6310793194929273
402,0.1253125,77,535,0.6310793194929273
403,0.12562500000000001,77,535,0.6310793194929273
404,0.1259375,77,535,0.6310793194929273
405,0.12625,78,535,0.6304108783144301
406,0.1265625,77,535,0.6310793194929273
407,0.12687500000000002,78,535,0.6304108783144301
408,0.1271875,77,535,0.6310793194929273
409,0.1275,77,535,0.6310793194929273
410,0.1278125,77,535,0.6310793194929273
411,0.128125,78,535,0.6304108783144301
412,0.1284375,78,535,0.6304108783144301
413,0.12875,78,535,0.6304108783144301
